clean_id,loja_nome,destino,score,wine_likeness,vid,vnome
2895343,dav cw edt,D,0,0,0,""
2965634,dav cw edt,D,0,0,0,""
2965629,dav cww edt,D,0,0,0,""
2895342,dav cww edt,D,0,0,0,""
2083117,davalillo rosado,C2,0.390,2,0,""
1498093,davall dels garrovers 2022,C2,0.250,2,0,""
2202338,davalos 1966,C2,0.433,1,0,""
3813347,davalos greco igp bianco basilicata cantina di venosa,B,0.333,5,0,""
1283890,davalrone,D,0,0,0,""
2812902,davana cassava chips barbeque 90g,D,0,0,0,""
2812719,davana green banana chips 85g,D,0,0,0,""
3604268,davana vanille davana vanilla edc,D,0,0,0,""
2773200,davao pomelo,A,0.500,2,1366473,pomelo wine co — rose
1293878,davaz flascher pinot blanc aoc graubunden,A,0.707,3,183800,davaz — flascher pinot blanc
1293880,davaz flascher pinot gris aoc graubunden,A,0.730,3,213523,davaz — flascher pinot gris
1212019,davaz flascher pinot noir,A,0.800,3,136699,davaz — flascher pinot noir
1293905,davaz flascher pinot noir classic aoc graubunden,A,0.751,3,1713118,davaz — classic flascher pinot noir
1293882,davaz flascher pinot noir uris aoc graubunden,A,0.751,3,79133,davaz — uris flascher pinot noir
1293906,davaz flascher rieslingsilvaner aoc graubunden,A,0.577,2,1287205,davaz — flascher chardonnay
1688995,dave ferra live,C2,0.425,2,0,""
1138437,dave jon s mango 100g,D,0,0,0,""
1164472,dave jon s mango chili twist 100g,D,0,0,0,""
1134501,dave jon s mango ginger lime 100g,D,0,0,0,""
1138434,dave jon s passion fruit 100g,D,0,0,0,""
1138929,dave jons maitsestatud datlid cinnamon bun 125g,D,0,0,0,""
1138941,dave jons maitsestatud datlid fizzy bottles 125g,D,0,0,0,""
1138432,dave jons maitsestatud datlid salted caramel peanuts 125g,D,0,0,0,""
1138927,dave jons maitsestatud datlid strawberry milkshake 125g,D,0,0,0,""
1164471,dave jons maitsestatud datlid sweet peach 125g,D,0,0,0,""
1138428,dave jons rostitud oad hapukoore ja sibulaga 100g,D,0,0,0,""
1138310,dave jons rostitud oad meresoolaga 100g,D,0,0,0,""
1138139,dave jons rostitud sojaoad oliivioliga ja meresoolaga 100g,D,0,0,0,""
910860,dave mason by joan chiverton,C2,0.391,2,0,""
3151168,dave phinney orin swift locations e7 red blend,A,0.480,1,1701665,orin swift — sign of the times red blend
1480597,dave phinney orin swift locations e7 red blend,A,0.480,1,1701665,orin swift — sign of the times red blend
1480594,dave phinney orin swift locations f6 red blend,A,0.480,1,1701665,orin swift — sign of the times red blend
3151162,dave phinney orin swift locations f6 red blend,A,0.480,1,1701665,orin swift — sign of the times red blend
178596,dave phinney our lady of guadalupe vineyard pinot noir,A,0.580,5,1562295,our lady of guadalupe — pinot noir
2354668,dave phinney our lady of guadalupe vineyard pinot noir,A,0.580,3,1562295,our lady of guadalupe — pinot noir
788317,dave phinneys 2021 painted scars red blend,C2,0.314,2,0,""
1688867,dave rogers live,C2,0.417,2,0,""
3846663,daveline grillo sicilia doc 2024,A,0.332,2,1134103,cantina sociale sambuca di sicilia — grillo
2508506,davenne clotilde 2020 saintbris vieilles vignes,A,0.716,6,34492,domaine les temps perdus clotilde davenne — vieilles vignes saintbris
2484674,davenne clotilde 2021 saintbris vieilles vignes,A,0.856,6,34492,domaine les temps perdus clotilde davenne — vieilles vignes saintbris
2484671,davenne clotilde 2023 chablis,A,0.715,5,34493,domaine les temps perdus clotilde davenne — chablis
2484670,davenne clotilde 2023 petit chablis,A,0.727,6,65211,domaine les temps perdus clotilde davenne — petit chablis
2515819,davenne clotilde 2023 sauvignon de saint bris,A,0.740,6,34491,domaine les temps perdus clotilde davenne — saintbris sauvignon
