clean_id,loja_nome,destino,score,wine_likeness,vid,vnome
3871545,sou 2023,A,0.675,1,1624544,sou mireu — brut reserve
2201421,sou alvarelhao 2020,A,0.437,2,1570929,quinta de santiago — sou alvarelhao
2227798,sou alvarinho,B,0.390,3,0,""
2304838,sou alvarinho 2018,B,0.358,4,0,""
2380928,sou alvarinho 2022,B,0.438,5,0,""
2198450,sou alvarinho branco,B,0.438,5,0,""
2276159,sou alvarinho branco 2021,B,0.430,5,0,""
2378348,sou alvarinho branco 2021 quinta de santiago e nuno mira do o minho,A,0.301,7,1234261,quinta de santiago — sou alvarinho
2166554,sou alvarinho branco 2022,B,0.430,5,0,""
2304841,sou alvarinho white 2018,B,0.430,5,0,""
2380926,sou dissidente 2021,C2,0.222,2,0,""
2325809,sou do alto espumante reserva branco bruto natural 2019,B,0.436,3,0,""
2484588,sou menor,A,0.525,2,680761,menor — brut
2199665,sou quinta de santiago mira do o branco 2021,B,0.404,5,0,""
2199429,sou quinta de santiago mira do o branco 2022,B,0.404,5,0,""
2229286,sou quinta de santiago mira do o tinto 2022,B,0.404,5,0,""
2275673,sou tinto 2020,A,0.658,2,1624544,sou mireu — brut reserve
2378346,sou tinto 2022 quinta de santiago e nuno mira do o minho,B,0.355,4,0,""
2381068,sou vinha da ramada 2022,A,0.527,4,109403,quinta da vinha — algarve cabrita
2302713,sou vinha de ramada red 2020,A,0.497,4,1437392,vinha 55 — tinto
1079611,souaf souaf,C2,0.383,1,0,""
1169771,souaf souaf,D,0,0,0,""
2429295,souaf souaf 2024,C2,0.333,1,0,""
3366008,souaf souaf 2024,C2,0.333,1,0,""
3076904,souaf souaf 2024,C2,0.333,1,0,""
1332454,souboj bordeaux vs moravaporovnejte si top merlot a cabernet sauvignon ze dvou vinarskych regionu6ks x 0,C2,0.151,2,0,""
1289825,souboziane distillerie de souboz,C2,0.325,2,0,""
3300689,soubry beschuiten 156st x2,D,0,0,0,""
3320104,soubry biscottes 208 x 2pieces,D,0,0,0,""
1681368,souce satsebeli,D,0,0,0,""
1691409,souce tkemali,D,0,0,0,""
1691422,souce tomato,D,0,0,0,""
2487036,souch 2010 jurancon cuvee joe dressner,A,0.598,5,1533229,domaine de souch — cuvee native jurancon sec
1523638,souch jurancon sec monplaisir 2024,A,0.817,4,972439,domaine de souch — cuvee monplaisir jurancon sec
4028725,soucherie 1er cru chaume 2015,A,0.581,4,437239,chateau soucherie — coteaux du layon premier cru chaume
1826743,soucherie aoc anjou rouge 2020,A,0.683,6,107786,chateau soucherie — reliefs anjou rouge
1480329,soucherie savennieres perrieres 2021,A,0.805,2,32524,chateau soucherie — clos des perrieres savennieres
5732,souchu bros,D,0,0,0,""
1486511,soudars 1994,B,0.513,3,0,""
1335505,soudek tergus,D,0,0,0,""
445946,soudjuk stara planina boni beefpork 160 g,D,0,0,0,""
3410208,souffle,D,0,0,0,""
3421430,souffle 2022 les chais du port de la lune,A,0.439,6,1337302,les chais du port de la lune — souffle
1412320,souffle 2024,C2,0.450,1,0,""
3421194,souffle 2024 les chais du port de la lune,A,0.439,6,1337302,les chais du port de la lune — souffle
603981,souffle de lune rouge 2022,A,0.608,4,1564151,vignoble souffle de vie — passion marquette rouge
4039101,souffle de lune rouge 2022,A,0.608,4,1564151,vignoble souffle de vie — passion marquette rouge
291805,souffle de lune rouge 2022,A,0.608,4,1564151,vignoble souffle de vie — passion marquette rouge
291655,souffle de lune rouge 2022 personliche empfehlung,A,0.503,4,1564151,vignoble souffle de vie — passion marquette rouge
603978,souffle de lune rouge 2022 personliche empfehlung,A,0.503,4,1564151,vignoble souffle de vie — passion marquette rouge
4039010,souffle de lune rouge 2022 persoonlijke aanbeveling,A,0.503,4,1564151,vignoble souffle de vie — passion marquette rouge
