clean_id,loja_nome,destino,score,wine_likeness,vid,vnome
660923,giuaani alazani valley rot 2023,A,0.595,4,1353783,alazani winery — alazani valley semisweet
660925,giuaani alazani valley wei 2023,A,0.595,4,1353221,alazani winery — zesta alazani valley
1728022,giuaani khikhvi qvevri,A,0.583,4,937557,perle du caucase giuaani — khikhvi qvevri
1728040,giuaani khvanchkara red semisweet,A,0.713,4,356568,khvanchkara winery — khvanchkara semisweet red
1728043,giuaani kindzmarauli,A,0.575,4,1508133,kindzmarauli vineyards — ippon saperavi qvevri
660955,giuaani kindzmarauli 2023,A,0.558,5,1508133,kindzmarauli vineyards — ippon saperavi qvevri
1727890,giuaani kisi qvevri,A,0.583,4,937558,perle du caucase giuaani — kisi qvevri
1728019,giuaani kisimtsvane,C2,0.238,1,0,""
1728057,giuaani manavi barrel,A,0.705,3,937563,perle du caucase giuaani — manavi barrel
1728058,giuaani manavi mtsvane,A,0.503,4,937565,perle du caucase giuaani — manavi
660957,giuaani manavi mtsvane 2023,A,0.487,5,937565,perle du caucase giuaani — manavi
1229075,giuaani manavi pdo 2024,A,0.407,3,937565,perle du caucase giuaani — manavi
1728055,giuaani mtsvane qvevri,A,0.583,4,687988,perle du caucase giuaani — mtsvane qvevri
660995,giuaani mtsvane qvevri 2020,A,0.558,5,687988,perle du caucase giuaani — mtsvane qvevri
1403755,giuaani mtsvane qvevri 2020 georgian orange wine,A,0.386,5,687988,perle du caucase giuaani — mtsvane qvevri
1727974,giuaani ojaleshi,A,0.695,1,937567,perle du caucase giuaani — ojaleshi
1229069,giuaani ojaleshi 2022,A,0.582,1,937567,perle du caucase giuaani — ojaleshi
1728016,giuaani rkatsiteli,A,0.688,2,1124804,perle du caucase giuaani — kisi rkatsiteli
660931,giuaani rose saperavicabernet sauvignon lieblich 2023,A,0.593,6,800270,perle du caucase giuaani — saperavi cabernet sauvignon rose
1850037,giuaani saperavi,A,0.608,3,1066785,perle du caucase giuaani — saperavi rose
1728050,giuaani saperavi,A,0.608,4,1066785,perle du caucase giuaani — saperavi rose
660942,giuaani saperavi 2023,A,0.655,5,1187554,perle du caucase giuaani — manavi saperavi
1728045,giuaani saperavi barrel,A,0.458,4,1066785,perle du caucase giuaani — saperavi rose
1229074,giuaani saperavi barrel 2022,A,0.442,4,1187554,perle du caucase giuaani — manavi saperavi
1727927,giuaani saperavi qvevri,A,0.555,5,1088727,qvevri wine cellar — saperavi qvevri
660922,giuaani saperavi qvevri 2022,A,0.480,6,1187554,perle du caucase giuaani — manavi saperavi
