clean_id,loja_nome,destino,score,wine_likeness,vid,vnome
3681211,chateau l abeille de fieuzal,A,0.563,5,710632,domaine abeille — red
3653139,chateau l abeille de fieuzal blanc,A,0.578,5,837534,domaine abeille — cotes du gascogne blanc
1646318,chateau l argenteyre,B,0.379,3,0,""
892934,chateau l argilus du roi saint estephe,B,0.225,5,0,""
3592098,chateau l arrosee,B,0,5,0,""
1668147,chateau l arrosee saint emilion grand cru classe a,A,0.482,5,1335580,chateau de saint martin — ame de saint martin cotes de provence cru classe
2455292,chateau l de laffite laujac medoc,B,0.293,5,0,""
1078857,chateau l de laffite laujac medoc 2018,B,0.283,5,0,""
1151006,chateau l de laffitte laujac medoc 2019,A,0.863,6,221195,chateau laffitte laujac — l de laffitte laujac medoc
1658656,chateau l eglise clinet,B,0.417,5,0,""
3592076,chateau l eglise clinet,A,0.497,5,232942,chateau nouvelle eglise — pomerol
272815,chateau l eglise clinet 2006,A,0.515,5,25940,chateau clinet — fleur de clinet pomerol
2129311,chateau l eglise clinet 2009,A,0.480,5,232942,chateau nouvelle eglise — pomerol
2129305,chateau l eglise clinet 2016,A,0.480,5,232942,chateau nouvelle eglise — pomerol
1947736,chateau l enclos pomerol,A,0.625,5,1585524,chateau enclos haut mazeyres — ehm pomerol
3458298,chateau l enclos pomerol 2022 merlot cabernet franc,A,0.368,5,56737,chateau enclos haut mazeyres — pomerol
1834372,chateau l ermitage cuvee saintececile blanc costieres de nimes organic biodynamic 6 bottle case,B,0.407,5,0,""
744473,chateau l ermitage de bel air pomerol,B,0.404,5,0,""
1834715,chateau l ermite d auzan epicuria vin de france 6 bottle case,B,0.416,6,0,""
758660,chateau l escadre bordeaux blanc sec 420,A,0.501,5,1077033,ug bordeaux — padovet blanc
786101,chateau l escarelle cuvee chateau rose 2024 12 bottles,B,0,4,0,""
786100,chateau l escarelle cuvee palm rose 2024 12 bottles,B,0,4,0,""
786091,chateau l escarelle les deux anges rose 2022 6 bottles,A,0.420,4,824401,domaine les anges de bacchus — delice des anges rose
1102263,chateau l escarelle provence rose 2024,A,0.539,3,1063497,mi mi en provence — vieilles vignes cotes de provence
3592079,chateau l evangile,B,0,3,0,""
2585495,chateau l evangile 1998,B,0,3,0,""
272817,chateau l evangile 2006,B,0,3,0,""
2264520,chateau l evangile 2011,B,0,3,0,""
493344,chateau l evangile 750m,B,0,3,0,""
2580181,chateau l evangile pomerol 2011,A,0.417,3,30475,chateau latour a pomerol — pomerol
1633872,chateau l eveche saintemilion grand cru,A,0.447,5,91252,chateau clos saintemilion magnan — saintemilion grand cru
2274723,chateau l gazin 2017 pomerol 265,A,0.618,5,1564649,chateau gazin — echantillon pomerol
3701412,chateau l haur du chay cabernet sauvignon,B,0.242,5,0,""
3701411,chateau l haur du chay french blend,A,0.329,5,1577570,chateau lhaur du chay — french blend
3701413,chateau l haur du chay merlot,B,0.170,5,0,""
2073123,chateau l hospitalet grand,B,0,3,0,""
1136692,chateau l hospitalet red la clape grand vin gerard bertrand 2018orgaaniline ja biodunaamiline,B,0.230,3,0,""
2073120,chateau l hospitalet rouge,B,0,3,0,""
3276373,chateau l if saint emilion ac,A,0.698,5,73695,chateau clos saint emilion philippe — saintemilion grand cru
1485468,chateau l indecise lindecise bordeaux,B,0.133,3,0,""
1485469,chateau l indecise nuits blanches bordeaux,B,0.290,3,0,""
2337535,chateau l oiseliniere de la ramee muscadet,B,0.338,3,0,""
1263922,chateau l oiseliniere de la ramee muscadet,B,0.258,3,0,""
1817779,chateau l ombriere 2020,B,0,3,0,""
3280884,chateau la baronne aop corbieres blanc 2020,A,0.690,5,51457,famille ligneres chateau la baronne — les lanes corbieres blanc
3361548,chateau la baronne aop corbieres blanc 2020,A,0.690,5,51457,famille ligneres chateau la baronne — les lanes corbieres blanc
2636469,chateau la baronne aop corbieres blanc 2020,A,0.690,5,51457,famille ligneres chateau la baronne — les lanes corbieres blanc
761381,chateau la baronne aop corbieres les lanes 2019,A,0.752,5,352133,famille ligneres chateau la baronne — les lanes corbieres rouge
