clean_id,loja_nome,destino,score,wine_likeness,vid,vnome
1101546,mou de raisin,D,0,0,0,""
1100601,mouchao,D,0,0,0,""
2152465,mouchao,C2,0.580,1,0,""
2152573,mouchao,C2,0.580,1,0,""
2760205,mouchao,D,0,0,0,""
1200903,mouchao,C2,0.500,2,0,""
2190077,mouchao,B,0.700,3,0,""
2471954,mouchao,D,0,0,0,""
2190480,mouchao,B,0.700,3,0,""
3477878,mouchao,D,0,0,0,""
808251,mouchao,C2,0.580,2,0,""
2348006,mouchao 0 tinto 2016,A,0.827,4,16828,mouchao — tinto
2489333,mouchao 1993 tinto,A,0.827,4,16828,mouchao — tinto
2489602,mouchao 1996 tinto,A,0.827,4,16828,mouchao — tinto
2489601,mouchao 1999 tinto,A,0.827,4,16828,mouchao — tinto
2489600,mouchao 2000 tinto,A,0.827,4,16828,mouchao — tinto
2489599,mouchao 2001 tinto,A,0.827,4,16828,mouchao — tinto
2489326,mouchao 2001 tonel 34,A,0.717,3,16830,mouchao — tonel no 3 4
2489329,mouchao 2002 tinto,A,0.827,4,16828,mouchao — tinto
2343438,mouchao 2010 tinto magnum 1,A,0.635,4,16828,mouchao — tinto
2489318,mouchao 2011 tonel 34,A,0.717,3,16830,mouchao — tonel no 3 4
3685017,mouchao 2012,C2,0.530,1,0,""
2486770,mouchao 2012 tinto,A,0.827,4,16828,mouchao — tinto
2489183,mouchao 2013 sobremesa,A,0.787,2,866266,mouchao — sobremesa dessert tonel aged
2486774,mouchao 2013 tinto,A,0.827,4,16828,mouchao — tinto
2489310,mouchao 2013 tonel 34 tinto,A,0.787,4,16830,mouchao — tonel no 3 4
2488714,mouchao 2014 tinto,A,0.827,4,16828,mouchao — tinto
945775,mouchao 2015,C2,0.450,1,0,""
2489184,mouchao 2015 early botlled sobremesa,A,0.585,4,866266,mouchao — sobremesa dessert tonel aged
2488717,mouchao 2015 tinto,A,0.827,4,16828,mouchao — tinto
2348219,mouchao 2016,C2,0.450,1,0,""
2487863,mouchao 2016 tinto,A,0.827,4,16828,mouchao — tinto
2348216,mouchao 2017,C2,0.570,1,0,""
285939,mouchao 2017,C2,0.570,2,0,""
2486332,mouchao 2017 tinto double magnum,A,0.707,4,16828,mouchao — tinto
2487152,mouchao 2017 tinto magnum 1,A,0.775,4,16828,mouchao — tinto
2486335,mouchao 2018 tinto,A,0.827,4,16828,mouchao — tinto
1282600,mouchao alentajno 2016,C2,0,1,0,""
3678717,mouchao alentejo 2016,A,0.707,4,349580,mouchao — alentejo dom rafael branco
870300,mouchao alentejo doc,A,0.590,3,16829,mouchao — alentejo dom rafael tinto
1252927,mouchao alentejo doc 750ml,A,0.595,4,16829,mouchao — alentejo dom rafael tinto
3988561,mouchao alentejo dom rafael tinto,A,0.880,4,16829,mouchao — alentejo dom rafael tinto
2343410,mouchao colheitas antigas tinto 2002,A,0.840,2,64097,mouchao — colheitas antigas
2343409,mouchao colheitas antigas tinto 2002 magnum 1,A,0.743,2,64097,mouchao — colheitas antigas
1101313,mouchao dom rafael,A,0.760,2,16829,mouchao — alentejo dom rafael tinto
3651743,mouchao dom rafael,A,0.760,2,16829,mouchao — alentejo dom rafael tinto
339101,mouchao dom rafael alentejo red,A,0.840,4,16829,mouchao — alentejo dom rafael tinto
841146,mouchao dom rafael branco,A,0.860,4,349580,mouchao — alentejo dom rafael branco
2364165,mouchao dom rafael branco,A,0.860,4,349580,mouchao — alentejo dom rafael branco
870304,mouchao dom rafael magnum 1,A,0.648,2,16829,mouchao — alentejo dom rafael tinto
387185,mouchao dom rafael red,A,0.815,3,16829,mouchao — alentejo dom rafael tinto
2364163,mouchao dom rafael tinto,A,0.860,4,16829,mouchao — alentejo dom rafael tinto
839444,mouchao dom rafael tinto,A,0.860,4,16829,mouchao — alentejo dom rafael tinto
841141,mouchao dom rafael tinto,A,0.860,4,16829,mouchao — alentejo dom rafael tinto
387186,mouchao dom rafael white,A,0.815,3,349580,mouchao — alentejo dom rafael branco
1770922,mouchao dom rafael white,A,0.815,3,349580,mouchao — alentejo dom rafael branco
2650604,mouchao licoroso fortified wine 2013,A,0.703,3,98719,mouchao — licoroso
2348268,mouchao magnum 2012 1 tinto em caixa de madeira,A,0.480,5,98719,mouchao — licoroso
2347240,mouchao magnum 2017 1 tinto em caixa de madeira,A,0.583,5,16828,mouchao — tinto
2201508,mouchao magnum tinto,A,0.792,4,16828,mouchao — tinto
841973,mouchao ponte,A,0.847,4,1129544,mouchao — ponte tinto
839430,mouchao ponte,A,0.847,4,1129544,mouchao — ponte tinto
285935,mouchao ponte 2019,A,0.733,4,1212676,mouchao — ponte branco
841486,mouchao ponte branco,A,0.880,4,1212676,mouchao — ponte branco
247407,mouchao ponte branco,A,0.880,3,1212676,mouchao — ponte branco
2422472,mouchao ponte das canas 2011,A,0.780,3,100655,mouchao — ponte das canas
2201510,mouchao ponte das canas tinto,A,0.860,4,100655,mouchao — ponte das canas
1282337,mouchao ponte tinto 2019 pont mouchao,A,0.703,4,1129544,mouchao — ponte tinto
724492,mouchao ponte tinto 2020,A,0.975,4,1129544,mouchao — ponte tinto
1518620,mouchao sobremesa dessert tonel aged 20,A,0.863,2,866266,mouchao — sobremesa dessert tonel aged
2364160,mouchao tinto,A,0.880,4,16828,mouchao — tinto
678659,mouchao tinto,A,0.880,3,16828,mouchao — tinto
2468527,mouchao tinto,A,0.860,4,16828,mouchao — tinto
2113078,mouchao tinto,A,0.880,3,16828,mouchao — tinto
543765,mouchao tinto,A,0.880,4,16828,mouchao — tinto
2342706,mouchao tinto,A,0.860,4,16828,mouchao — tinto
2202957,mouchao tinto,A,1.000,4,16828,mouchao — tinto
2356975,mouchao tinto 2013,A,0.827,5,16828,mouchao — tinto
2359406,mouchao tinto 2015,A,0.827,4,16828,mouchao — tinto
2376949,mouchao tinto 2015,A,0.827,5,16828,mouchao — tinto
1279082,mouchao tinto 2015,A,0.827,5,16828,mouchao — tinto
2324510,mouchao tinto 2015,A,0.827,5,16828,mouchao — tinto
2378745,mouchao tinto 2016,A,0.827,5,16828,mouchao — tinto
2377831,mouchao tinto 2016,A,0.827,5,16828,mouchao — tinto
2365275,mouchao tinto 2016,A,0.827,5,16828,mouchao — tinto
2120779,mouchao tinto 2017,A,0.967,4,16828,mouchao — tinto
2358024,mouchao tinto 2017,A,0.967,4,16828,mouchao — tinto
1033263,mouchao tinto 2017,A,0.967,5,16828,mouchao — tinto
2380348,mouchao tinto 2017,A,0.967,5,16828,mouchao — tinto
1022990,mouchao tinto 2017 vivino 43,A,0.765,4,16828,mouchao — tinto
1519478,mouchao tinto alentejo,A,0.820,5,16829,mouchao — alentejo dom rafael tinto
1165556,mouchao tinto alentejo doc 2017,A,0.707,5,16828,mouchao — tinto
658439,mouchao tinto alentejo doc 2017 94rp,A,0.671,6,16828,mouchao — tinto
2112916,mouchao tinto tonel no34 2013,A,0.670,4,16830,mouchao — tonel no 3 4
2418425,mouchao tinto x 3 c caixa de madeira,A,0.517,4,98719,mouchao — licoroso
2347226,mouchao tonel 34 0 tinto 2013,A,0.787,4,16830,mouchao — tonel no 3 4
2241787,mouchao tonel 34 2013,A,0.717,3,16830,mouchao — tonel no 3 4
2308663,mouchao tonel 34 2013,A,0.797,4,16830,mouchao — tonel no 3 4
2242239,mouchao tonel 34 colheita 1996,A,0.590,4,16830,mouchao — tonel no 3 4
2364156,mouchao tonel 34 tinto,A,0.797,4,16830,mouchao — tonel no 3 4
2122992,mouchao tonel 34 tinto,A,0.797,3,16830,mouchao — tonel no 3 4
2376951,mouchao tonel 34 tinto 2011,A,0.787,5,16830,mouchao — tonel no 3 4
2376910,mouchao tonel 34 tinto 2013,A,0.787,5,16830,mouchao — tonel no 3 4
