clean_id,loja_nome,destino,score,wine_likeness,vid,vnome
2462075,beau beaujolais,A,0.383,3,1413081,beaujolais st didier — beaujolais
1524421,beau beaujolais,A,0.383,3,1413081,beaujolais st didier — beaujolais
2551171,beau beaujolais 2020,A,0.367,4,1413081,beaujolais st didier — beaujolais
714211,beau beaujolais 23,A,0.447,4,1413081,beaujolais st didier — beaujolais
2045165,beau bijou bordeaux 2019,A,0.600,4,1133164,bijou — boise bordeaux
2045212,beau bijou bordeaux superieur 2019,A,0.532,4,1133164,bijou — boise bordeaux
3964609,beau charmois chardonnay 2023,C2,0.092,2,0,""
1713613,beau charmois pinot noir 2022,B,0.262,3,0,""
3218062,beau constantia aidan,A,0.800,2,492678,beau constantia — aidan
1288796,beau constantia aidan 2018,A,0.855,4,492678,beau constantia — aidan
3220524,beau constantia cecily voignier 2025,A,0.673,3,126332,beau constantia — cecily
3218061,beau constantia lucca,A,0.800,2,433560,beau constantia — lucca
3222769,beau constantia lucca,A,0.800,2,433560,beau constantia — lucca
1373933,beau constantia lucca 2020,A,0.775,2,433560,beau constantia — lucca
3220521,beau constantia lucca red merlot cab franc 2022,A,0.643,5,433560,beau constantia — lucca
3231476,beau constantia pas de nom creative batch white,A,0.868,3,1227991,beau constantia — pas de nom creative batch
3218688,beau constantia pas de nom creative batch wine 2025,A,0.778,3,1227991,beau constantia — pas de nom creative batch
3220525,beau constantia pas de nom red 2021,A,0.835,4,150785,beau constantia — pas de nom rouge
3234478,beau constantia pas de nom sauvignon blanc,A,0.796,4,652665,beau constantia — pas de nom blanc
3220522,beau constantia pierre 2024,A,0.775,3,556844,beau constantia — pierre
3227845,beau constantia pierre sauvignon blanc 2023,A,0.743,5,556844,beau constantia — pierre
3221739,beau constantia pierre sauvignon blanc semillon 2024,A,0.683,5,556844,beau constantia — pierre
3231475,beau constantia stella syrah,A,0.688,3,728485,beau constantia — stella
3220523,beau constantia stella syrah 2022,A,0.673,4,728485,beau constantia — stella
1113637,beau crystal cocktail coupes,D,0,0,0,""
1003577,beau crystal lowball tumblers set of 2,D,0,0,0,""
1197863,beau de france colombard chardonnay 115 bib,A,0.470,3,1397212,beau de france — situdr bordeaux
