W|gabriel|gabriel|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fundanus|prestige 6|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fuente vina|merlot|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fuente vina|cabsauv|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|freixenet|nero d avola|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|freixenet|chianti|it|r|??|chianti|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
=N
W|fre|sin alcohol|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|foral albufeira|res2005|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fora de estrada|preliminar dao|pt|r|??|dao|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fora de estrada|jaen dao|pt|r|??|dao|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|flores de callejo|flores de callejo|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|flor de vet|flor de vet|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|flor de pingus|flor de pingus|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|flip|douro|pt|r|??|douro|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fincas|las moras cabernet suavignon|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca villacreces|2014|??|r|??|??|??|2014|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca resalso|finca resalso|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
=N
W|finca las|moras tannat rva|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca las|moras merlot|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
=N
W|finca las|moras malbec rva|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca las|moras malbec reserva|??|r|??|??|??|nv|??|reserva|medio|carnes vermelhas; massas; queijos|seco
W|finca las|moras malbec|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
=N
=N
W|finca las|moras cabernet syrah rva|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca las|moras cabernet sauvignon|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca las|moras cabernet|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
=N
W|finca la|linda cabernet|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca la|bianca merlot reservado|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca la|bianca malbec reservado|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca la|bianca cabernet sauvignon reservado|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca iriarte|tempranillo|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca hontanillas|finca hontanillas|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca el|portillo merlot|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca el|portillo malbec|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca constancia|finca constancia|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|finca athus|tempranillo joven|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fetzer|cabernet|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fetzer|1000 stories zinfandel|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|ferreira|porto tawny|??|f|??|??|??|nv|??|??|??|??|doce
W|ferradosa|vinhas velhas|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|ferradosa|unoaked 2017|??|r|??|??|??|2017|??|??|medio|carnes vermelhas; massas; queijos|seco
W|ferradosa|ferro|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fernao|po|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|felix|callejo|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fauno|fauno|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
=N
W|familia|fernandez rivera condado de haza crianza|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|familia|fer pesquera crianza|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|faisao|faisao|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|fagote|reserva douro|pt|r|??|douro|??|nv|??|reserva|medio|carnes vermelhas; massas; queijos|seco
W|exportacion|selecto cabernet carmenere|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|exportacion|selecto cab sauv|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|esteva|magnum douro 1|pt|r|??|douro|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|esteva|douro 37|pt|r|??|douro|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|esteva|douro|pt|r|??|douro|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|estefanya|reservado merlot|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|estefanya|reservado cabernet suavignon|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|estefanya|merlot reservado|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|estefanya|merlot|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|esporao|colheita 2015 biologico|??|r|??|??|??|2015|??|colheita|medio|carnes vermelhas; massas; queijos|seco
W|esp|riccadonna ruby|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|esp|dolce amore lambrusco|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|esp|cu4tro soles afrutado gasificado|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
=N
W|esp|andiamo unico lambrusco|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|esp|andiamo lambrusco rosso dolce|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|errazuriz|merlot reserva|??|r|??|??|??|nv|??|reserva|medio|carnes vermelhas; massas; queijos|seco
W|errazuriz|max reserva syrah|??|r|??|??|??|nv|??|reserva|medio|carnes vermelhas; massas; queijos|seco
W|errazuriz|max reserva cabernet|??|r|??|??|??|nv|??|reserva|medio|carnes vermelhas; massas; queijos|seco
W|errazuriz|carmenere reserva|??|r|??|??|??|nv|??|reserva|medio|carnes vermelhas; massas; queijos|seco
W|errazuriz|cabernet reserva|??|r|??|??|??|nv|??|reserva|medio|carnes vermelhas; massas; queijos|seco
W|entrelineas|malbec nebbiolo syrah|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|entrelineas|entrelineas|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|ensamble|colina|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|ensamble|arenal|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
=N
W|enate|crianza tempranillo cabernet|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|enate|cabernet tempranillo crianza|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|en|rama|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|emina|crianza|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|emilio|moro 14o|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|emilio|moro 145o|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|emilio|moro|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|emeve|shiraz|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|emeve|malbec|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
W|emeve|carbenet sauvinog|??|r|??|??|??|nv|??|??|medio|carnes vermelhas; massas; queijos|seco
