W|vino|napoli superior red blend 750cc|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|napoli family wine red blend 750cc|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|nandu monastrell|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|nanay chardonnay 13 750 cc|??|w|chardonnay|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|nana val di neto igt rosso ceraudo bio|??|r|??|??|??|NV|13.5|igt|medio|carnes vermelhas; queijos curados|??
W|vino|nampe torrontes 12 x 750cc|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|nampe tempranillo|??|r|tempranillo|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|nampe cabernet suavignon|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|naldini primitivo puglia igp|??|r|primitivo|??|??|NV|13.5|igp|medio|carnes vermelhas; queijos curados|??
W|vino|naia verdejo|??|w|verdejo|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|naia blanco|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|nacional seco de uvas malbec y merlot|??|r|merlot|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|na usnama|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|n1 dourthe bordeaux|fr|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mv dehesa carrizal|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mustillant rosado|??|p|??|??|??|NV|11.5|??|medio|aperitivos; frutos do mar|??
W|vino|mustillant blanco|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mustiguillo mestizaje|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muss 2016|??|r|??|??|??|2016|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|museum reserva|??|r|??|??|??|NV|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|museum real reserva 2010|??|r|??|??|??|2010|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|museum real reserva 2001|??|r|??|??|??|2001|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|muscazega rosato 075|??|p|??|??|??|NV|11.5|??|medio|aperitivos; frutos do mar|??
W|vino|muscazega disizu 075|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muscat merlot casa de varzi|??|r|merlot|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muscadet sevreetmaine royal oyster marc bredif|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muscadet 1976|??|r|??|??|??|1976|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muruve roble|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muruve crianza 1996|??|r|??|??|??|1996|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muruve crianza|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muruve 1999|??|r|??|??|??|1999|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|murua vs|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|murua reserva 1998|??|r|??|??|??|1998|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua reserva 1997|??|r|??|??|??|1997|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua reserva 1994|??|r|??|??|??|1994|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua reserva 1992|??|r|??|??|??|1992|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua reserva 1990|??|r|??|??|??|1990|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua reserva 1989|??|r|??|??|??|1989|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua reserva 1978|??|r|??|??|??|1978|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua reserva|??|r|??|??|??|NV|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua gran reserva 1975|??|r|??|??|??|1975|13.5|gran reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murua blanco|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|murua 1982|??|r|??|??|??|1982|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|murillo viteri reserva 2007|??|r|??|??|??|2007|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|murillo viteri expresion 2005|??|r|??|??|??|2005|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muriel reserva 2008|??|r|??|??|??|2008|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|muriel gran reserva 1982|??|r|??|??|??|1982|13.5|gran reserva|medio|carnes vermelhas; queijos curados|??
W|vino|muriel crianza 2005|??|r|??|??|??|2005|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|muranera rosso calabria igt iuzzolini|??|r|??|??|??|NV|13.5|igt|medio|carnes vermelhas; queijos curados|??
W|vino|murales kariasa rose 075|??|p|??|??|??|NV|11.5|??|medio|aperitivos; frutos do mar|??
W|vino|mundaiz rosado 2013|??|p|??|??|??|2013|11.5|??|medio|aperitivos; frutos do mar|??
W|vino|munay malbec|??|r|malbec|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|munay lucias blend|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|munatones reserva 1995|??|r|??|??|??|1995|13.5|reserva|medio|carnes vermelhas; queijos curados|??
W|vino|munarrate 2004|??|r|??|??|??|2004|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mumm cuvee reserve extra brut|??|s|??|??|??|NV|11.5|??|medio|aperitivos; frutos do mar|extra brut
