W|francois villard|saint joseph mairlant 2018|fr|r|syrah|rhone|saint-joseph|2018|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|saint joseph mairlant rouge 135vol 2022|fr|r|syrah|rhone|saint-joseph|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|saint joseph mairlant rouge 2022|fr|r|syrah|rhone|saint-joseph|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|saint joseph poivre et sol 2022|fr|r|syrah|rhone|saint-joseph|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|saint joseph rouge poivre et sol 2022|fr|r|syrah|rhone|saint-joseph|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|saint peray version|fr|w|syrah|rhone|saint-peray|NV|12.5|??|medio|peixe, frutos do mar|seco
W|francois villard|saint peray version 135vol 2022|fr|w|syrah|rhone|saint-peray|2022|13.5|??|medio|peixe, frutos do mar|seco
W|francois villard|saint peray version 2019|fr|w|syrah|rhone|saint-peray|2019|12.5|??|medio|peixe, frutos do mar|seco
W|francois villard|saint peray version 2019|fr|w|syrah|rhone|saint-peray|2019|12.5|??|medio|peixe, frutos do mar|seco|=8
W|francois villard|saintjoseph mairlant blanc 135vol 2022|fr|w|marsanne, roussanne|rhone|saint-joseph|2022|13.5|??|medio|peixe, frutos do mar|seco
W|francois villard|saintjoseph poivre et sol rhone france 2022|fr|r|syrah|rhone|saint-joseph|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|saintjoseph reflet 2017|fr|r|syrah|rhone|saint-joseph|2017|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|saintjoseph reflet 2022|fr|r|syrah|rhone|saint-joseph|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|saintjoseph reflet 2022|fr|r|syrah|rhone|saint-joseph|2022|13.5|??|encorpado|carne vermelha, queijo|seco|=13
W|francois villard|saintperay version 2022|fr|w|syrah|rhone|saint-peray|2022|12.5|??|medio|peixe, frutos do mar|seco
W|francois villard|st joseph mairlant 2018|fr|r|syrah|rhone|saint-joseph|2018|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|st joseph mairlant blanc 2016 bottle|fr|w|marsanne, roussanne|rhone|saint-joseph|2016|12.5|??|medio|peixe, frutos do mar|seco
W|francois villard|st joseph mairlant rouge 2020|fr|r|syrah|rhone|saint-joseph|2020|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|st joseph poivre et sol|fr|r|syrah|rhone|saint-joseph|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|st joseph poivre et sol rouge 2022|fr|r|syrah|rhone|saint-joseph|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|syrah|fr|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|syrah lappel des sereines|fr|r|syrah|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|syrah lappel des sereines 125vol 2022|fr|r|syrah|??|??|2022|12.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|syrah lappel des sereines 2023|fr|r|syrah|??|??|2023|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois villard|syrah lappel des sereines vdf 2023|fr|r|syrah|??|??|2023|13.5|VDF|encorpado|carne vermelha, queijo|seco
W|francois villard|vdf viognier contours de deponcins 2023|fr|w|viognier|??|??|2023|12.5|VDF|medio|peixe, frutos do mar|seco
W|francois villard|version saint peray marsanne roussanne bot|fr|w|marsanne, roussanne|rhone|saint-peray|NV|12.5|??|medio|peixe, frutos do mar|seco
W|francois villard|viognier contours de deponcins 2022|fr|w|viognier|??|??|2022|12.5|??|medio|peixe, frutos do mar|seco
W|francois villard|viognier contours de deponcins vdf 2021|fr|w|viognier|??|??|2021|12.5|VDF|medio|peixe, frutos do mar|seco
W|francois villard|viognier les contours de deponcins|fr|w|viognier|??|??|NV|12.5|??|medio|peixe, frutos do mar|seco
W|francois voyer|8 ars batch 2|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|blanche 0|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|creme de framboise|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|creme de framboise 18|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|creme de mure|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|creme de peche 0|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|creme de peche 18|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|creme de poire 0|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|creme de poire 25|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|extra|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|extra karton 40 07|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|extra skrzynka 0|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|extra skrzynka 40 0|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|hors dage cristal gc 50yrs carafe 43|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|horse dage caraffe skrzynka 2 kieliszki|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|horse dage caraffe skrzynka 2 kieliszki 40 0|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|horse dage skrzynka|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|horse dage skrzynka 43|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|lot no7 gc 453|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|lot no93 1993 gc cask strength 536|fr|r|??|??|??|1993|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|napoleon 0 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|napoleon 15 yrs 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|napoleon grande champagne gift box 40 07|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francois voyer|pineau de charentes blanc white mistelle|fr|w|??|??|??|NV|12.5|??|medio|peixe, frutos do mar|seco
W|francois voyer|pineau de charentes rouge red mistelle|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|pineau des charente blanc white 175 750|fr|w|??|??|??|NV|12.5|??|medio|peixe, frutos do mar|seco
W|francois voyer|pineau des charente rouge red 175 750|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|pineau des charentes|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|pineau des charentes blanc|fr|w|??|??|??|NV|12.5|??|medio|peixe, frutos do mar|seco
W|francois voyer|pineau des charentes blanc|fr|w|??|??|??|NV|12.5|??|medio|peixe, frutos do mar|seco|=59
W|francois voyer|pineau des charentes blanc white mistelle 175|fr|w|??|??|??|NV|12.5|??|medio|peixe, frutos do mar|seco
W|francois voyer|pineau des charentes rose|fr|p|??|??|??|NV|13.5|??|medio|frutos do mar, saladas|seco
W|francois voyer|pineau des charentes rouge|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|pineau des charentes rouge|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco|=63
W|francois voyer|pineau des charentes rouge red mistelle 175|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|pineau mistelle blanc white liqueur|fr|w|??|??|??|NV|12.5|??|medio|peixe, frutos do mar|seco
W|francois voyer|pineau mistelle rouge red liqueur|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|single cask 71 gde champagne|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francois voyer|terres|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|terres de grande|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|terres de grande 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|terres gc 5 yrs 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vaudon 2011 fb 43|fr|r|??|??|??|2011|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vs|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vs 0|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vs 25 yrs 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vs 25 yrs 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco|=76
W|francois voyer|vs 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vs vaudon fb 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vsop|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vsop|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco|=80
W|francois voyer|vsop 1|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vsop 40|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vsop 40 1|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vsop grande champagne gift box 40 07|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francois voyer|vsop kartonik 0|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|vsop napoleon xo 40 3|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo 1er cru gc carafe 40|fr|r|??|??|??|NV|13.5|1ER CRU|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo 1er cru skrzynka 2 kieliszki 40 07|fr|r|??|??|??|NV|13.5|1ER CRU|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo 3|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo gold 2030 yrs 40|fr|r|??|??|??|2030|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo gold 2030 yrs 40 carafe|fr|r|??|??|??|2030|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo gold 2030 yrs carafe 40|fr|r|??|??|??|2030|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo gold premier cru|fr|r|??|??|??|NV|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo gold premier cru 40|fr|r|??|??|??|NV|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo grand champagne|fr|s|??|champagne|champagne|NV|12|??|medio|aperitivos, frutos do mar|brut
W|francois voyer|xo hungarian edition tokaji cask finish 0 424|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois voyer|xo premier cru|fr|r|??|??|??|NV|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francois xavier|barc expression touraine sauvignon 2023|fr|r|??|??|??|2023|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois xavier|barc les petites terrasses saintnicolas de bourgueil 2024|fr|r|??|??|??|2024|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois xavier|cdr|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois xavier|cotes du rhone 2023|fr|r|??|??|??|2023|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois xavier|lambert cote du rhone 2017|fr|r|??|??|??|2017|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois xavier|lambert cotes du rhone|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois xavier|lambert gigondas tradition|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois xavier|lambert gigondas tradition 2022|fr|r|??|??|??|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francois xavier|vacqueyras 2022|fr|r|??|??|??|2022|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise|francoise|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise|2020|fr|r|??|??|??|2020|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise and|jeanlouis thiers domaine du biguet saintperay 2021|fr|w|syrah|rhone|saint-peray|2021|12.5|??|medio|peixe, frutos do mar|seco
W|francoise andre|beaune premier cru belissand blanc 2020|fr|w|??|??|??|2020|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|beaune premier cru belissand blanc 2021|fr|w|??|??|??|2021|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|beaune premier cru belissand blanc 2022|fr|w|??|??|??|2022|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|beaune premier cru belissand blanc 2023|fr|w|??|??|??|2023|12.5|PREMIER CRU|medio|peixe, frutos do mar|seco
W|francoise andre|beaune premier cru les reverses rouge 2018|fr|r|??|??|??|2018|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|beaune premier cru les reverses rouge 2019|fr|r|??|??|??|2019|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|beaune premier cru les reverses rouge 2020|fr|r|??|??|??|2020|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|beaune premier cru les reverses rouge 2022|fr|r|??|??|??|2022|13.5|PREMIER CRU|encorpado|carne vermelha, queijo|seco
W|francoise andre|bourgogne cote dor chardonnay 2022|fr|w|chardonnay|??|??|2022|12.5|??|medio|peixe, frutos do mar|seco
W|francoise andre|bourgogne cote dor chardonnay 2023|fr|w|chardonnay|??|??|2023|12.5|??|medio|peixe, frutos do mar|seco
W|francoise andre|bourgogne cote dor rouge 2023|fr|r|??|??|??|2023|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|chorey les beaune tue boeuf|fr|r|??|??|??|NV|13.5|??|encorpado|carne vermelha, queijo|seco
W|francoise andre|choreylesbeaune tue boeuf blanc 2022|fr|w|??|??|??|2022|12.5|??|medio|peixe, frutos do mar|seco
W|francoise andre|choreylesbeaune tue boeuf rouge 2019|fr|r|??|??|??|2019|13.5|??|encorpado|carne vermelha, queijo|seco
