W|poeme|grand reserva cabernet syrah|??|r|syrah|??|??|NV|14.5|Reserva|encorpado|carnes vermelhas, massas, queijos curados|seco
W|poeme cabernetsyrah grande|desconto|??|r|syrah|??|??|NV|14.5|Reserva|encorpado|carnes vermelhas, massas, queijos curados|seco
W|poeme cabernetsyrah grande|reserve|??|r|syrah|??|??|NV|14.5|Reserva|encorpado|carnes vermelhas, massas, queijos curados|seco
W|poeme cabernet sauvignon syrah|syrah|??|r|cabernet sauvignon|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poeirinho|tinto 0|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poeirinho garrafeira|tinto 2015|??|r|??|??|??|2015|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poeira vinha da torre|tinto 2018|??|r|??|??|??|2018|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poeira|tinto 2021|??|r|??|??|??|2021|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poeira|douro tinto|pt|r|??|douro|??|NV|13.5|DOC|medio|carnes vermelhas, massas, queijos curados|seco
W|poderuccio camigliano|camigliano|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderidal nespoli|branco|??|w|??|??|??|NV|12.5|??|leve|peixes, frutos do mar, saladas|seco
W|poderi luigi einaudi moscato dasti|docg|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi luigi einaudi langhe nebbiolo|doc|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi luigi einaudi dogliani|docg|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi luigi einaudi barolo ludo|docg|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi luigi einaudi barbera|doc|??|r|barbera|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi del paradiso vin santo|santo|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi del paradiso silicum|igt|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi del paradiso silicum|silicum|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi del paradiso saxa calida|calida|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi del paradiso saxa calida|calida|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco|=24
W|poderi del paradiso mangiafoco|igt|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi dal nespoli trebbiano chardonnay|chardonnay|??|w|chardonnay|??|??|NV|12.5|??|leve|peixes, frutos do mar, saladas|seco
W|poderi dal nespoli fico grande|dop|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|poderi dal nespoli famoso|famoso|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|podere montepulciano dabruzzo|tinto|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|podere castorani cadetto passerina|passerina|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|podere castorani cadetto montepulciano dabruzzo|dabruzzo|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|podere brizio rosso di montalcino|doc|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|pocas vinha|do cerro tinto 2022|??|r|??|??|??|2022|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|pocas vinha|do cerro tinto 2022|??|r|??|??|??|2022|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco|=34
W|pocas vale de cavalos|tinto|??|s|chardonnay, pinot noir|??|??|NV|12|??|leve|aperitivos, frutos do mar, canapes|brut
W|pocas vale de cavalos|doc douro tinto|pt|s|chardonnay, pinot noir|douro|??|NV|12|DOC|leve|aperitivos, frutos do mar, canapes|brut
W|pocas|tinto|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|pocas tawny|tawny|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|pocas simbolo|simbolo|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
W|pocas ruby|ruby|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas, massas, queijos curados|seco
