W|vino|marieta albarino|??|w|albarino|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|marieta albarino|??|w|albarino|??|??|NV|12|??|leve|peixes; saladas; massas leves|??|=1
W|vino|maria rose pampas de ica|??|p|??|??|??|NV|11.5|??|medio|aperitivos; frutos do mar|??
W|vino|maria remirez de ganuza 2005|??|r|??|??|??|2005|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|maria magdalena chardonnay x|??|w|chardonnay|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|maria ganxa|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|maria de molina sobre lia blan|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|maria costanza rosso dop bio azienda agricola g milazzo|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|maria costanza bianco milazzo|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|margot cria cuervos|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|marger blanc|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|margarita para los chanchos malbec 750cc|??|r|malbec|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|margarita para los chanchos chardonnay 750cc|??|w|chardonnay|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|margarita para los chanchos cabernet sauvignon 750cc|??|r|cabernet sauvignon|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|maremel blanco|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|marea sauvignon blanc 750cc|??|w|sauvignon blanc|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|marea pinot noir 750cc|??|r|pinot noir|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|marea chardonnay 750cc|??|w|chardonnay|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|mare chiaro ciro bianco doc ippolito|??|r|??|??|??|NV|13.5|doc|medio|carnes vermelhas; queijos curados|??
W|vino|mare chiaro blanco|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mare bianco igt calabria benvenuto|??|r|??|??|??|NV|13.5|igt|medio|carnes vermelhas; queijos curados|??
W|vino|marco real crianza 2001|??|r|??|??|??|2001|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|marcello lambrusco lt 15|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|marato eco|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|maragda|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|maracuya x 12 botellas|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mara martin|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mar i cel blanco|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mar de ons botella|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mar de frades magnum|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mar de frades godello blanco|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mar de frades botella|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
W|vino|mar de frades albarino blanco|??|w|albarino|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|mar de frades albarino blanco|??|w|albarino|??|??|NV|12|??|leve|peixes; saladas; massas leves|??|=33
W|vino|mar de frades albarino blanco|??|w|albarino|??|??|NV|12|??|leve|peixes; saladas; massas leves|??|=33
W|vino|mar de frades albarino|??|w|albarino|??|??|NV|12|??|leve|peixes; saladas; massas leves|??
W|vino|mar de frades albarino|??|w|albarino|??|??|NV|12|??|leve|peixes; saladas; massas leves|??|=36
W|vino|mar de frades albarino|??|w|albarino|??|??|NV|12|??|leve|peixes; saladas; massas leves|??|=36
W|vino|mar de frades|??|r|??|??|??|NV|13.5|??|medio|carnes vermelhas; queijos curados|??
