1. W|zachowickie|semisweet|??|d|??|??|??|NV|10|??|medio|sobremesas, queijos|demi-sec
2. X
3. X
4. X
5. X
6. X
7. X
8. X
9. X
10. X
11. X
12. X
13. X
14. X
15. X
16. X
17. X
18. X
19. X
20. X
21. X
22. X
23. X
24. X
25. X
26. X
27. X
28. X
29. X
30. X
31. X
32. X
33. X
34. X
35. X
36. X
37. X
38. X
39. X
40. X
41. X
42. X
43. X
44. X
45. X
46. X
47. X
48. X
49. X
50. X
51. X
52. X
53. X
54. X
55. X
56. W|zagalos|reserve 2022 alentejo|pt|w|??|??|??|2022|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
57. W|xxvi|talhas talha x 2021 alentejo|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
58. W|xxvi|mestre daniel 2021 alentejo|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
59. W|xisto|ilimitado 2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
60. W|xisto|cru 2023 douro|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
61. W|without|alcohol 04 phenomenon|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
62. W|von|winning weisser burgunder imperial 2021 germany|de|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
63. W|von|winning ungeheuer gg 2021 germany|de|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
64. W|von|winning sauvignon blanc ii 2022 germany|de|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
65. W|von|winning sauvignon blanc 2019 germany|de|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
66. W|von|winning riesling 2022 germany|de|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
67. W|von|winning forster 2022 germany|de|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
68. W|von|winning deidesheimer leinhohle 2021 germany|de|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
69. W|viognier da peceguina|2021 alentejo|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
70. W|vinhos|imperfeitos i 2018 dao|pt|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
71. W|vinhos|imperfeitos 2018 vinhos verdes|pt|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
72. W|vinhas da teixuga|dao|pt|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
73. W|vinha paz|reserve 2015 dao|pt|w|??|??|??|2015|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
74. W|vinha paz|2019 dao|pt|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
75. W|vinha padre|pedro 2023 tejo|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
76. W|vinha mor|vinhos verdes doc|pt|w|??|??|??|NV|12.5|doc|medio|peixes, frutos do mar, saladas|seco
77. W|vinha grande|2019 douro|pt|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
78. W|vinha dos utras|2020 ilha do pico|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
79. W|vinha dos aards|criacao velha 1os jeiroes 2020 do pico|pt|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
80. W|vinha do mouro|2022 alentejo|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
81. W|vinha do lomedo|siria 2022 doc beira interior|pt|w|??|??|??|2022|12.5|doc|medio|peixes, frutos do mar, saladas|seco
82. W|vinha dervideira|vinha da familia 2023 alentejo|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
83. W|vinha das virtudes|humanitas reserva 2020 regional alentejano|pt|w|??|??|??|2020|12.5|reserva|medio|peixes, frutos do mar, saladas|seco
84. W|vinha da urze|carm 2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
85. W|vinha da foz|2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
86. W|villa wolf|wachenheimer blez riesling 2014 pfalz|de|w|??|??|??|2014|12.5|??|medio|peixes, frutos do mar, saladas|seco
87. W|villa wolf|riesling dry 2023 pfalz|de|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
88. W|villa wolf|riesling dry 2019 1 pfalz|de|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
89. W|villa wolf|pinot blanc dry 2022 pfalz|de|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
90. W|villa wolf|gewurztraminer 2023 pfalz|de|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
91. W|villa seara|2022 ig minho|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
92. W|villa raiano|fiano di avellino docg 13|??|w|??|??|??|NV|12.5|docg|medio|peixes, frutos do mar, saladas|seco
93. W|villa oliveira|encruzado 2022 dao|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
94. W|villa nogueira|2022 doc obidos|pt|w|??|??|??|2022|12.5|doc|medio|peixes, frutos do mar, saladas|seco
95. W|villa maria|sauvignon blanc taylors pass 2021 nova zelandia|??|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
96. W|villa maria|sauvignon blanc private bin 2024 new zealand|nz|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
97. W|villa maria|sauvignon blanc cellar selection organic 2019 nova zelandia|??|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
98. W|villa maria|riesling private bin 2019 new zealand|nz|w|??|??|??|2019|12.5|??|medio|peixes, frutos do mar, saladas|seco
99. W|villa maria|reserve sauvignon blanc wairau valley 2024 nova zelandia|??|w|??|??|??|2024|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
100. W|villa maria|lighter sauvignon blanc private bin 2018 nova zelandia|??|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
101. W|villa maria|chardonnay private bin 2018 new zealand|nz|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
102. W|villa maria|chardonnay cellar selection 2018 nova zelandia|??|w|??|??|??|2018|12.5|??|medio|peixes, frutos do mar, saladas|seco
103. W|vila real|reserve 2024 douro|pt|w|??|??|??|2024|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
104. W|vila real|harvest 2024 douro|pt|w|??|??|??|2024|12.5|??|medio|peixes, frutos do mar, saladas|seco
105. W|vila real|grand reserve 2023 douro|pt|w|??|??|??|2023|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
106. W|vidigal bailado|chardonnay arinto 2021 lisboa|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
107. W|vidigal bailado|chardonnay 2021 lisboa|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
108. W|vicious|reserva alvarinho magnun 2021 1 vinhos verdes|pt|w|??|??|??|2021|12.5|reserva|medio|peixes, frutos do mar, saladas|seco
109. W|vicio|reserve alvarinho|??|w|??|??|??|NV|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
110. W|vicentino sauvignon|blanc 2023 alentejo|pt|w|??|??|??|2023|12.5|??|medio|peixes, frutos do mar, saladas|seco
111. W|vicentino reserve|2019 alentejo|pt|w|??|??|??|2019|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
112. W|vicentino alvarinho|2021 alentejo|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
113. W|vicentino 2021|alentejo|pt|w|??|??|??|2021|12.5|??|medio|peixes, frutos do mar, saladas|seco
114. W|via maria|sauvignon blanc dry|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
115. W|via maria|feteasca regala dry|??|w|??|??|??|NV|12.5|??|medio|peixes, frutos do mar, saladas|seco
116. W|verdelho da malhadinha|vinha da peceguina 2022 alentejo|pt|w|??|??|??|2022|12.5|??|medio|peixes, frutos do mar, saladas|seco
117. W|vaz de carvalho|reserve especial 2016 douro|pt|w|??|??|??|2016|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
118. W|vaz de carvalho|reserve 2022 douro|pt|w|??|??|??|2022|12.5|reserve|medio|peixes, frutos do mar, saladas|seco
