W|grosjean|torette vallee daoste italy|pt|r|??|??|??|2022|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|torette valle daosta italy|pt|r|??|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|torrette|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|torrette|??|r|??|??|??|2024|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|torrette doc|??|r|??|??|??|1989|13.5|doc|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|torrette doc|??|r|??|??|??|2023|13.5|doc|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|torrette vallee daoste|pt|r|??|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|torrette vallee daoste doc|pt|r|??|??|??|nv|13.5|doc|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|torrette vallee daoste rosso|pt|r|??|??|??|2022|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|val daosta gamay noir|pt|r|??|??|??|2019|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|val daosta petite arvine|pt|r|??|??|??|2020|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|val daosta pinot noir|pt|r|pinot noir|??|??|2020|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|valle daoste petite arvine|pt|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|vallee daoste torrette|pt|r|??|??|??|2022|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|vallee daoste torrette|pt|r|??|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|vigne rovettaz cornalin vallee daosta 21|pt|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|vigne rovettaz petit arvine|??|r|??|??|??|2023|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosjean|vigne tzeriat pinot noir|??|r|pinot noir|??|??|2022|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosmanseng|sauvignon alain brumont|??|r|??|??|??|2021|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosmi|classica blend 40 arabica 6 1kg|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|12 yrs pc 509|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|18 yrs bo 515|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|pc 464|??|r|??|??|??|1969|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|pc 485|??|r|??|??|??|1973|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|pc 463|??|r|??|??|??|1982|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|fb 457|??|r|??|??|??|1990|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|vintage|??|r|??|??|??|1990|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|pc 466|??|r|??|??|??|1992|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|fb organic 476|??|r|??|??|??|2001|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|fb organic 508|??|r|??|??|??|2001|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|38yo 19832021 fins bois 443|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|43yo petite champagne 19732016 603 wf90|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|grosperrin|45yo 19742019 petite champagne 475|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
S
W|grosperrin|borderies 56 yo no 65 for taa 568|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|fine bois|??|r|??|??|??|1990|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|mmc 1 mistelle pineau des charentes 7 years|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|mmc 1 mistelletype pineau des charentes 7 years 17|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|mmc 3 mistelletype pineau des charentes|??|r|??|??|??|1979|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|mmc 3 mistelletype pineau des charentes 17|??|r|??|??|??|1979|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|mmc3 mistelle pineau des charentes|??|r|??|??|??|1979|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|n71 50yo 19712021 petite champagne 523 wf91|fr|s|??|champagne|??|nv|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|grosperrin|no 24 gc 428|??|r|??|??|??|1924|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 25 gc 421|??|r|??|??|??|1925|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 28 b 538|??|r|??|??|??|1928|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 3541 gc heritage 458 mar25|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 39 gc heritage 455 mar25|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 45 fb 521|??|r|??|??|??|1945|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 52 no 22 fb 465|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 61 fb 438|??|r|??|??|??|1961|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 64 b 521|??|r|??|??|??|1964|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 67 gc 475|??|r|??|??|??|1967|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no 79 b 536|??|r|??|??|??|1979|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|no90 gc 548|??|r|??|??|??|1990|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
S
S
W|grosperrin|petite champagne|fr|s|??|champagne|??|1973|12|??|leve|aperitivos, frutos do mar, canapes|seco
W|grosperrin|pineau des charentes mmc1 7 yrs 17 750|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|pineau des charentes mmc3 17 750|??|r|??|??|??|1979|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|grosperrin|vsop gc 42|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gross|cabernet sauvignon special reserve|??|r|cabernet sauvignon|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gross|cremant brut nature prelude|??|s|??|??|??|2022|12|??|leve|aperitivos, frutos do mar, canapes|brut nature
W|gross|dutch shortcake 175g|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
W|gross|gewurztraminer goldert grand cru|??|w|??|??|??|2016|12.5|grand cru|medio|peixes, frutos do mar, saladas|seco
W|gross|gewurztraminer neuweg vdm|??|w|??|??|??|2020|12.5|??|medio|peixes, frutos do mar, saladas|seco
W|gross|gross flein fizz prickelnder traubensaft|??|r|??|??|??|nv|13.5|??|encorpado|carnes vermelhas, massas, queijos|seco
