source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
2237648,775011,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S2_NO_SOURCE,Jim Barry Single Vineyard Watervale Shiraz,Jim Barry,,tinto,single vineyard watervale shiraz,jim barry,,tinto,token_index,strong_name_token_overlap>=2,0,0,new,,0,1,0.05,,,
2238271,68052,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5381,0.5381,S2_NO_SOURCE,JL Chave Sélection Hermitage Rouge Farconnet 2021,jl chave selection,2021,tinto,hermitage selection farconnet,domaine jeanlouis chave,,tinto,token_index,strong_name_and_producer_overlap,0,0,,,0,1,0.05,,,
2195066,2225,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7200,0.7200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,J. Lohr Hilltop Cabernet Sauvignon 2022,J. Lohr Hilltop,2022,tinto,hilltop cabernet sauvignon,j lohr vineyards wines,2021,tinto,token_index,strong_name_token_overlap>=2,2,2,matched|new,0.667,0,1,0.05,,,
2195458,2239,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.8000,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,J. Lohr Riesling Bay Mist,J. Lohr,,branco,bay mist white riesling,j lohr vineyards wines,,branco,token_index,strong_name_token_overlap>=2,4,4,new,,0,1,0.05,,,
2201676,446935,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,CHENIN,,,branco,chenin,d d,,branco,exact_name|stripped_name,exact_name,1,1,new,,0,1,0.05,,,
2203935,1333,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6875,0.6875,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Jacob’s Creek Shiraz Cabernet,Jacob’s Creek,,tinto,shiraz cabernet,jacobs creek,2019,tinto,y2_1.300,y2_plus_text_evidence,4,3,matched|new,1.3,0,1,0.05,,,
2213316,204653,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Gamaret-Garanoir Expression,Gamaret-Garanoir Expression,,tinto,gamaret garanoir expression,cave de la cote,,tinto,exact_name|stripped_name|token_index,exact_name,1,1,duplicate|new,,0,1,0.05,,,
2214146,1474108,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7188,0.7188,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Garage Wine Co. Cabernet Sauvignon Reelegido Vineyard 2019,Garage,2019,tinto,reelegido vineyard cabernet sauvignon,garage wine co,,Tinto,token_index|y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,,,
2222789,111117,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5542,0.5542,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,If Des Jonqueyres 2001,If Des Jonqueyres,2001,,if des jonqueyres,les jonqueyres,,tinto,stripped_name,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,,,
2224127,416995,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5500,0.5500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Il Bianchetto Sacchetto Sauvignon Blanc Trevenezie,Il Bianchetto Sacchetto,,branco,il bianchetto sauvignon,sacchetto,,branco,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,,,
2235226,759744,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8200,0.8200,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Jean-Baptiste Souillard Syrah 2021,Jean-Baptiste Souillard,2021,tinto,syrah,jean baptiste souillard,,tinto,token_index,strong_name_and_producer_overlap,4,4,duplicate|new,,0,1,0.05,,,
2248412,1326768,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6875,0.6875,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,"Wirra Wirra, Farmer’s Heart Grenache","Wirra Wirra, Farmer’s",2024,tinto,farmers heart grenache,wirra wirra,,tinto,token_index,strong_name_token_overlap>=2,1,1,matched|new,0.25,0,1,0.05,,,
2248518,19573,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.8500,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Wirra Wirra Catapult Shiraz,Wirra Wirra Catapult,2020,tinto,catapult shiraz,wirra wirra,,tinto,token_index|y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,,,
2249588,179112,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6667,0.6667,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Weingut Maria & Sepp Muster Gräfin 2020,Weingut Maria & Sepp,2020,branco,grafin,sepp maria muster,,branco,token_index,strong_name_and_producer_overlap,2,2,new,,0,1,0.05,,,
