source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
2654036,173346,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6048,0.6048,S2_NO_SOURCE,"Pato, Filipa 2022 Bairrada Nossa Calcario Tinto",pato filipa 2022,2022,tinto,nossa calcario,filipa pato,2018,tinto,token_index,strong_name_token_overlap>=2,0,0,,,0,1,0.05,,,
2666713,722398,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.3917,S3_NO_LINEAGE_OR_ORPHAN,Small Island Black Label Pinot Noir,small island black,,tinto,black pinot noir,small island,,tinto,token_index,strong_name_token_overlap>=2,2,2,,,0,1,0.05,,,
2532647,778187,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5400,0.5400,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Domaine G. Roumier Bonnes-Mares 2005,Domaine G. Roumier Bonnes-Mares,2005,tinto,bonnes mares grand cru,domaine selection,,tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,,,
2536245,1585708,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5563,0.5563,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Aurélie et Fabien Romany - AOP Beaujolais - Rouge - 2022,Aurélie,2022,tinto,beaujolais nouveau,aurelie et fabien romany,,Tinto,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.05,,,
2547215,1252900,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7875,0.1813,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Alain Jeanniard Bourgogne Cote d'Or Pinot Noir 2023,Alain Jeanniard,2023,tinto,bourgogne cote dor pinot noir,domaine alain jeanniard,,tinto,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,,,
2549034,796896,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7062,0.7062,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Barone Pizzini Franciacorta Edizione Golf 1927 Extra Brut,Barone Pizzini,1927,espumante,golf 1927 franciacorta,barone pizzini,,espumante,token_index,strong_name_token_overlap>=2,2,2,new,,0,1,0.05,,,
2549982,372913,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7750,0.7750,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Bartenura Malvasia,Bartenura Malvasia,,tinto,malvasia di casorzo,bartenura,,tinto,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.05,,,
2611627,546622,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.1625,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Vasse Felix Filius Chardonnay,Vasse Felix Filius,,branco,filius chardonnay,vasse felix,,branco,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,,,
2611721,1936,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Ridge Vineyards Geyserville,Ridge Vineyards Geyserville,,tinto,geyserville,ridge vineyards,,tinto,y2_1.300,y2_plus_text_evidence,1,1,matched|new,1.3,0,1,0.05,,,
2670525,356061,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.8000,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Primus Malbec,Primus,,tinto,malbec,primus,,tinto,y2_1.300,y2_plus_text_evidence,2,1,matched|new,1.3,0,1,0.05,,,
2506122,933433,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S5_SOURCE_RICH_STRUCTURED,L.A.S. Wildberry Springs Chardonnay,L.A.S. Wildberry Springs,,branco,wildberry springs chardonnay,las vino,,branco,stripped_name|token_index,stripped_name,8,7,new,,0,1,0.05,,,
2509473,426449,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.5200,S5_SOURCE_RICH_STRUCTURED,"Langhe Nebbiolo, Cascina Roccalini 2023",,2023,tinto,langhe nebbiolo,cascina roccalini,,tinto,token_index,strong_name_token_overlap>=2,8,8,new,,0,1,0.05,,,
2509563,139129,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.1625,S5_SOURCE_RICH_STRUCTURED,LANGHE NEBBIOLO ALTARE ELIO,,,tinto,langhe nebbiolo,elio altare,,tinto,token_index,strong_name_token_overlap>=2,5,5,new,,0,1,0.05,,,
2512746,829698,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8833,0.8833,S5_SOURCE_RICH_STRUCTURED,Las Jaras Sweet Berry,Las Jaras Sweet,,tinto,sweet berry wine,las jaras wines,,tinto,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.05,,,
2516624,131426,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6375,0.1625,S5_SOURCE_RICH_STRUCTURED,Krohn’s 2009 Vintage Porto,Krohn’s,2009,fortificado,porto vintage character rio torto,krohn,,fortificado,token_index,strong_name_and_producer_overlap,4,1,new,,0,1,0.05,,,
2528582,872612,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7833,0.7833,S5_SOURCE_RICH_STRUCTURED,Ke Bonta Cortese,Ke Bonta Cortese,,,cortese,ke bonta,,branco,token_index,strong_name_and_producer_overlap,4,4,new,,0,1,0.05,,,
2552402,354555,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5333,0.5333,S5_SOURCE_RICH_STRUCTURED,Domaine Edmond Monnot et Fils – Maranges 1. cru “Le Clos des Loyères” 2016,Domaine Edmond Monnot et,2016,,maranges 1er cru le clos des loyeres,edmond monnot,,tinto,token_index,strong_name_token_overlap>=2,4,1,new,,0,1,0.05,,,
2655042,31957,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7550,0.7550,S5_SOURCE_RICH_STRUCTURED,2023 Henri Germain et Fils Meursault Clos des Mouches Rouge,Henri Germain,2023,tinto,meursault clos de mouches rouge,henri germain fils,,tinto,token_index,strong_name_and_producer_overlap,3,3,new,,0,1,0.05,,,
2679407,351324,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.3250,S5_SOURCE_RICH_STRUCTURED,Rosé Sekt,,,espumante,50 n sekt rose,ohlig sekt,,espumante,stripped_name,name_and_source_to_canonical_producer,6,6,new,,0,1,0.05,,,
2506227,1279615,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8000,0.8000,S6_GENERAL_REMAINDER,Las Vino Granite Grenache,Las,,tinto,granite grenache,las vino,,tinto,stripped_name,stripped_name,1,1,new,,0,1,0.05,,,
2506384,579176,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7905,0.7905,S6_GENERAL_REMAINDER,Viberti Giovanni Bricco delle Viole Riserva 2019,Viberti Giovanni Bricco,2019,tinto,bricco delle viole barolo riserva,viberti giovanni,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2506979,18488,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5810,0.5810,S6_GENERAL_REMAINDER,Las Astrales 2005 Ribera del Duero Christina,Las Astrales Ribera,2005,tinto,christina ribera del duero,astrales,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2509475,156250,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Langhe Nebbiolo - Cascina Morassino,,,tinto,langhe nebbiolo,cascina morassino,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2509551,79140,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7333,0.3000,S6_GENERAL_REMAINDER,Langoa Barton 2017,Langoa Barton,2017,tinto,lady langoa saintjulien,chateau langoa barton,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2509560,79140,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.7333,0.3000,S6_GENERAL_REMAINDER,Langoa Barton 2012,Langoa Barton,2012,tinto,lady langoa saintjulien,chateau langoa barton,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2509805,1422937,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6000,0.1083,S6_GENERAL_REMAINDER,Langhorne Creek Crooked Mick Cabernet Sauvignon,Langhorne Creek Crooked,,tinto,cabernet sauvignon,crooked mick,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2510634,110652,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6500,0.6500,S6_GENERAL_REMAINDER,Langhe Arneis “Briccodoro” - Dante Rivetti,,,branco,briccodoro arneis langhe,dante rivetti,,branco,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
2510967,1017374,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.8500,S6_GENERAL_REMAINDER,Landron-Chartier Gamay Toujours,Landron-Chartier Gamay Toujours,,tinto,gamay toujours,landron chartier,,tinto,token_index,strong_name_token_overlap>=2,1,1,new,,0,1,0.05,,,
