source_wine_id,canonical_wine_id,lane,confidence,review_state,recommended_action,score,gap,source_stratum,source_nome,source_produtor,source_safra,source_tipo,canonical_nome,canonical_produtor,canonical_safra,canonical_tipo,channels,evidence_reason,source_wine_sources_count,source_stores_count,y2_status_set,y2_match_score_max,y2_any_not_wine_or_spirit,qa_required,qa_sample_rate,qa_verdict,qa_notes,reviewer
2258192,100045,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.2167,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Wakefield Jaraman Shiraz,Wakefield Jaraman,,tinto,jaraman shiraz,taylors wakefield,,tinto,token_index,strong_name_token_overlap>=2,3,3,new,,0,1,0.05,,,
2298067,884402,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8056,0.8056,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Terroir al Límit Priorat Terra de Cuques Negre 2021,Terroir al Límit,2021,tinto,terra de cuques negre,terroir al limit soc lda,,tinto,token_index,strong_name_token_overlap>=2,4,4,new,,0,1,0.05,,,
2306261,57198,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6917,0.6917,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Clos de Sixte Alain Jaume 2003,Clos de Sixte Alain,2003,tinto,domaine du clos de sixte,alain jaume,,tinto,token_index,strong_name_and_producer_overlap,1,1,new,,0,1,0.05,,,
2308340,76642,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6100,0.6100,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Clos Saint-Jean Combe des Fous Chateauneuf-du-Pape 2008,Clos Saint-Jean Combe des,2008,tinto,chateauneufdupape la combe des fous,clos saint jean,,tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,,,
2308351,63188,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.6100,0.6100,S4_MULTI_CLEAN_OR_AMBIG_LINEAGE,Clos Saint-Jean Deus Ex Machina Chateauneuf-du-Pape 2009,Clos Saint-Jean Deus Ex,2009,tinto,chateauneufdupape deus ex machina,clos saint jean,,tinto,token_index,strong_name_token_overlap>=2,1,1,duplicate|new,,0,1,0.05,,,
2257964,133651,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8021,0.8021,S5_SOURCE_RICH_STRUCTURED,Walter Scott 'La Combe Verte' Pinot Noir 2024,Walter Scott 'La,2024,tinto,la combe verte pinot noir,walter scott,,tinto,token_index,strong_name_token_overlap>=2,3,3,new,,0,1,0.05,,,
2262864,1107988,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.9500,0.9500,S5_SOURCE_RICH_STRUCTURED,V.T. Diaz Bayo 8,V.T. Diaz Bayo,,tinto,diaz bayo 20 meses reserva,bodegas diaz bayo,,tinto,token_index,strong_name_token_overlap>=2,5,3,new,,0,1,0.05,,,
2268195,1428669,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.1300,S5_SOURCE_RICH_STRUCTURED,Vino Pacheco Pereda Estirpe Malbec,,,tinto,estirpe malbec,pacheco pereda,,tinto,token_index,strong_name_token_overlap>=2,3,3,new,,0,1,0.05,,,
2274663,50441,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.5200,0.1300,S5_SOURCE_RICH_STRUCTURED,Vinho Quara Single Vineyard Malbec,,,tinto,malbec single vineyard,quara,,tinto,token_index,strong_name_token_overlap>=2,3,1,new,,0,1,0.05,,,
2285813,1321,ALIAS_AUTO,HIGH,RESOLVED,ALIAS,0.8500,0.2167,S5_SOURCE_RICH_STRUCTURED,Torres Atrium Merlot,Torres Atrium,,tinto,atrium merlot,familia torres,,tinto,token_index,strong_name_token_overlap>=2,7,7,new,,0,1,0.05,,,
